date,train_window_days,top,diversity_prefix,max_per_bucket,alpha,train_bucket,target_buckets,use_pairs,use_posdigit,w_posdigit,posdigit_positions,posdigit_alpha,w_digits,w_pairs,train_n_obs,hits_count,any_hit,hits,picks
2025-02-12,365,200,2,3,1.0,top3,top3,True,False,0.0,0,1.0,1.0,1.0,63,0,0,,"4269,4292,4299,3869,4869,0369,4069,2269,3169,3892,2069,3269,3899,4892,3569,4169,0392,1169,1869,4899,4092,0399,4369,4769,2292,3192,2769,4099,4469,2299,3199,3292,2092,3369,3769,2099,3299,3592,4192,1192,1892,1669,0869,3599,4199,4392,4792,1199,1899,2792,0069,0769,1769,3669,4492,4399,4799,6169,2799,4499,3392,3792,1569,3399,3799,8269,0892,1692,0269,0669,1269,0899,1699,3692,0092,0792,1792,4569,3069,9269,6192,3699,0099,0799,1799,2469,8169,1592,6199,4669,8292,0169,2169,2869,6369,8769,1599,8299,0292,0692,1292,1069,1369,2369,5269,7269,8569,0299,0699,1299,4592,3092,9292,0569,2569,2492,8192,4599,3099,3469,6269,6669,9299,4692,2499,8199,9569,0192,2192,2892,6392,8792,2669,4699,0199,2199,2899,6399,8799,5292,7292,1092,1392,2392,5069,8592,0469,1099,1399,1469,2399,5299,6869,7299,8869,8599,0592,2592,7569,3492,6292,6692,6069,6769,8069,8369,9469,0599,2599,9592,3499,6299,6699,2692,9169,9869,6569,9599,2699,5092,9069,9369,9769,0492,1492,6892,8892,5099,8669,7592,0499,1499,6899,8899,9492,6092,6792,8092,8392,5169"
2025-02-15,365,200,2,3,1.0,top3,top3,True,False,0.0,0,1.0,1.0,1.0,66,0,0,,"4269,4264,4292,3869,2269,4869,3269,0369,3169,4069,3864,3892,2069,1269,3569,3669,1169,1869,2264,2292,4864,4892,4169,3264,3292,0364,0392,3164,3192,4064,4092,4369,4769,2769,1669,4469,3369,3769,2064,2092,1264,1292,3564,3592,3664,3692,1164,1192,1864,1892,4164,4192,6269,0869,6169,1769,4364,4392,4764,4792,2764,2792,0069,0769,1664,1692,4464,4492,3364,3392,3764,3792,1569,8269,0269,0669,6292,6264,9269,0864,0892,6164,6192,1792,1764,3069,0064,0092,0764,0792,4569,4669,6369,1592,8264,8292,1564,2469,8169,0264,0292,0664,0692,5269,6669,7269,0169,2169,2869,1069,1369,8769,9292,9264,2369,3064,3092,8569,4564,4664,4592,4692,6364,6392,3469,0569,2569,2669,2464,2492,8164,8192,5264,5292,6664,6692,7264,7292,9569,0164,2164,2864,0192,2192,2892,1064,1092,1364,1392,8764,8792,6869,1469,2364,2392,5069,6069,6769,8564,8592,0469,8869,3464,3492,0564,2564,2664,0592,2592,2692,6569,7569,8069,8369,9469,9564,9592,6864,6892,9169,9869,8669,1464,1492,5092,6064,6764,5064,6092,6792,9069,9369,9769,0464,8864,0492,8892,6469,6564,7592"
2025-02-16,365,200,2,3,1.0,top3,top3,True,False,0.0,0,1.0,1.0,1.0,69,0,0,,"4269,4264,4292,4869,3869,4892,4864,0369,3864,3892,2269,3269,0869,4069,3169,1869,0269,0364,0392,2264,2292,1269,3264,3292,2069,3569,3669,0864,0892,4064,1169,4092,4169,3192,3164,1864,0264,0292,1892,4369,4769,1292,1264,4469,2092,2769,2064,1669,3369,3769,3592,3692,3564,3664,1164,1192,4164,4192,4364,4392,4764,4792,6269,0069,0769,4464,4492,2792,6169,2764,1769,1664,1692,3392,3792,3364,3764,0669,8269,1569,6264,6292,0064,0092,0764,0792,6192,6164,1792,9269,1764,0692,0664,8292,8264,1564,1592,4569,4669,3069,0169,2869,6369,2469,5269,7269,8169,9292,9264,6669,2169,1069,1369,8769,4564,4592,4664,4692,3064,3092,0569,0164,0192,2864,2892,6392,2369,6364,8569,2492,5292,7292,8192,2464,5264,7264,8164,6869,3469,2569,2669,6664,6692,2192,2164,1064,1092,1364,1392,8764,8792,0564,0592,9569,0469,8869,2364,2392,8592,8564,1469,6864,6892,3464,3492,5069,6069,6769,2564,2592,2664,2692,9869,9592,6569,7569,9564,0492,8892,0464,8864,8069,8369,9469,1492,1464,5092,6092,6792,9169,5064,6064,6764,8669,5869,7869,9892,9864,9069,9369"
2025-02-19,365,200,2,3,1.0,top3,top3,True,False,0.0,0,1.0,1.0,1.0,72,0,0,,"4269,4264,4292,4869,3869,4892,4864,3864,3892,2269,0369,0869,1869,3269,2769,4069,3169,2264,2292,0269,0392,0364,0864,0892,2069,1269,1864,1892,3264,3292,3569,3669,2764,2792,4064,4092,4169,4769,1169,3192,3164,0264,0292,2064,2092,4369,3769,1264,1292,4469,1669,3369,3564,3592,3664,3692,4164,4764,1164,1192,4192,4792,0769,4392,1769,4364,6269,8269,0069,3764,3792,4464,4492,6169,1664,1692,3364,3392,8869,0669,0764,0792,1569,1764,1792,6264,6292,8264,8292,0064,0092,2869,6164,6192,5269,9269,8864,8892,0664,0692,8169,8769,4569,4669,1564,1592,3069,5869,2469,0169,2864,2892,6369,2169,5264,5292,7269,9264,9292,6669,8569,8164,8192,8764,8792,1069,1369,2369,4564,4592,4664,4692,3064,5864,3092,5892,6869,0569,2464,2492,0164,0192,6364,6392,2569,2669,2192,7264,7292,2164,3469,5069,6664,6692,8564,8592,1064,1092,1364,1392,2364,2392,6864,6892,0564,0592,9569,0469,6769,2564,2592,2664,2692,9869,1469,3464,3492,5064,5092,6069,8069,8369,6569,7569,8669,9564,9592,0464,0492,6764,6792,9469,7869,9864,9892,1492,1464,5169,5769,6064"
2025-02-22,365,200,2,3,1.0,top3,top3,True,False,0.0,0,1.0,1.0,1.0,75,0,0,,"4269,4292,4264,4869,3869,4892,4864,3892,3864,2269,0369,0869,4069,2769,1869,3169,3269,2292,0392,2069,0892,2264,4092,2792,0269,0364,1892,3192,3292,0864,4064,1169,1269,2764,4169,4769,2092,1864,3164,3264,0292,3569,3669,2064,3769,1192,1292,4192,4792,0264,4369,8269,8169,3592,3692,1164,1264,4164,4469,4764,0769,3792,1669,3369,8869,3564,3664,1769,4392,8292,8192,0069,3764,4492,0792,4364,6169,6269,8164,8264,1692,3392,8892,4464,1792,0092,0764,8769,1664,3364,8864,0669,1764,6192,6292,9269,0064,8069,1569,6164,6264,8792,2869,0692,9292,5269,8092,8764,3069,1592,0664,9264,8569,0169,2892,8064,1564,4569,4669,5869,2169,2469,5292,9769,2864,3092,6369,8592,0192,7269,1069,5264,3064,4592,4692,5892,6669,8564,2192,2492,9792,0164,1369,2369,6392,4564,4664,5864,6869,0569,2164,7292,1092,2464,9764,5069,6364,2569,2669,6692,9569,1064,7264,1392,2392,3469,6892,9869,0592,8369,6664,5092,1364,2364,6769,6864,2592,2692,9592,0564,8669,0469,3492,9892,5064,6069,8392,2564,2664,9564,9469,1469,6792,9169,3464,9864,8364,8692,0492,6092"
2025-02-23,365,200,2,3,1.0,top3,top3,True,False,0.0,0,1.0,1.0,1.0,78,0,0,,"4269,4292,4228,4869,4892,3869,4828,3892,3828,4769,0369,2269,2769,0869,4792,4069,1869,2292,0392,2792,4728,2069,3169,3269,0892,0328,2228,2728,4092,0828,1892,0269,2092,4028,3292,3192,4169,1828,1169,1269,2028,3128,3228,4369,3769,0292,3569,3669,4192,0228,1192,1292,4128,0769,4392,4469,8169,8269,3792,3369,3592,3692,1128,1228,8869,1769,4328,3728,1669,5869,3528,3628,0792,4492,8192,8292,0069,2369,3392,8892,0728,1792,4428,8128,8228,6169,6269,3328,8769,1692,5892,8828,1728,0092,2392,1628,5828,0669,2869,0028,2328,5269,6292,9269,6192,8792,8069,1569,6128,6228,8728,0692,2892,5292,9292,8092,3069,0628,1592,2828,5228,9228,4569,4669,8569,0169,2169,2469,9769,8028,6369,1528,3092,4592,4692,8592,0192,2192,2492,9792,5069,1069,1369,6392,7269,3028,4528,4628,8528,6669,6869,0128,2128,2428,9728,6328,0569,2569,2669,1092,1392,5092,7292,8369,6892,9569,9869,6692,1028,1328,5028,7228,6769,3469,0592,2592,2692,6628,6828,8392,0528,2528,2628,9892,9592,8669,0469,5769,6792,8328,3492,6069,9528,9828,1469,5169,6728,9169,9469,3428"
2025-02-26,365,200,2,3,1.0,top3,top3,True,False,0.0,0,1.0,1.0,1.0,81,0,0,,"4269,4292,4869,4264,3869,4892,4864,3169,3892,4769,0369,3864,2269,2769,3192,0869,4069,4792,0392,3164,1869,3269,2069,4764,2292,0364,2792,4169,0892,4092,2264,4369,3569,2764,0269,1169,1892,3292,0864,4064,3769,2092,1269,3669,4192,1864,3264,3369,2064,4569,8169,4392,3592,4164,0292,1192,4469,5869,0769,8269,3792,4364,1292,3564,3692,1164,0264,8869,1769,2369,3392,3764,4592,1669,1264,8192,3664,0069,6169,4492,5892,3364,0792,4564,8292,8164,5269,6269,8769,4464,8892,5864,1792,2392,0764,8264,1692,1569,0669,2869,8864,6192,0092,1764,2364,9269,1664,8069,5292,6292,8792,0064,6164,8569,3069,1592,5264,6264,8764,0169,2169,5369,6369,0692,2892,4669,9292,8092,1564,2469,9769,5069,0664,2864,9264,1369,8592,8064,3092,0192,2192,5392,6392,4692,1069,7269,8564,0569,2569,3064,2492,9792,6669,6869,5092,0164,2164,5364,6364,4664,8369,9569,1392,2669,2464,9764,5064,3469,9869,1092,7292,1364,0592,2592,5169,5769,6769,6692,6892,8392,9592,1064,7264,0564,2564,2692,6664,6864,8669,8364,9564,0469,9169,3492,9892,6069,2664,5192,5792,6792"
2025-03-01,365,200,2,3,1.0,top3,top3,True,False,0.0,0,1.0,1.0,1.0,84,0,0,,"4269,4292,4869,4299,4892,3869,3892,4899,3169,4769,0369,0269,2269,2769,3192,4792,0392,3899,0292,2292,2792,0869,0892,4069,3269,2069,3199,4092,4799,1869,0399,3292,0299,2092,2299,2799,1892,4169,0899,4192,4369,3769,3569,1169,8769,1269,4099,4392,3299,3592,3792,4469,1192,2099,8792,8169,1292,3669,1899,0769,8269,4492,3369,8192,4569,3692,0792,8292,4199,3392,5869,8869,4592,1769,2369,4399,3599,3799,5892,8892,1199,8799,1299,1792,2392,0069,2469,4499,1669,8199,3699,0092,0799,8299,2492,6169,1692,3399,5269,6269,4599,6192,5292,6292,5899,8899,0669,2869,1799,2399,8069,1569,9269,0692,2892,0099,2499,8092,1592,9292,1699,8569,6199,5299,6299,8592,0169,2169,3069,0192,2192,9769,5369,6369,4669,0699,2899,3092,8099,1599,9299,9792,5392,6392,4692,5069,1369,5092,8599,0569,2569,7269,1392,0199,2199,1069,8369,0592,2592,7292,3099,2669,3469,6669,6869,9799,1092,5399,6399,8392,4699,9569,2692,3492,6692,6892,5099,9592,0469,5769,6769,9869,1399,0492,0599,2599,5792,6792,7299,5169,9892,8669,1099,8399,5192,1469,9469,2699,3499,6699"
2025-03-02,365,200,2,3,1.0,top3,top3,True,False,0.0,0,1.0,1.0,1.0,87,0,0,,"4269,4292,4255,4869,4892,4855,3869,3892,3855,2269,2292,2769,2792,3169,3192,4769,4792,0369,0392,0269,0292,0869,0892,2255,2755,3155,2069,2092,4755,4069,4092,0355,0255,0855,1869,1892,3269,3292,2055,4055,1855,3255,4169,4192,4369,4392,3569,3592,3769,3792,1169,1192,8769,8792,1269,1292,4155,4469,4492,8169,8192,3669,3692,0769,0792,8269,8292,4355,3555,3755,3369,3392,1155,8755,4569,4592,1255,5869,5892,8869,8892,2369,2392,4455,8155,3655,0755,8255,0069,0092,1769,1792,3355,2469,2492,4555,5855,8855,2355,1669,1692,0055,1755,2455,6169,6192,2869,2892,5269,5292,6269,6292,9269,9292,8069,8092,1655,0669,0692,6155,2855,5255,6255,9255,1569,1592,8055,8569,8592,9769,9792,2169,2192,0655,3069,3092,1555,0169,0192,7269,7292,8555,9755,2155,5069,5092,5369,5392,6369,6392,7869,7892,9069,9092,4669,4692,3055,0155,7255,2569,2592,5055,5355,6355,7855,9055,4655,1069,1092,1369,1392,0569,0592,9569,9592,2669,2692,6869,6892,8369,8392,9869,9892,2555,1055,1355,3469,3492,6669,6692,0555,9555,2655,6855,8355,9855,0469,0492,5769,5792"
2025-03-05,365,200,2,3,1.0,top3,top3,True,False,0.0,0,1.0,1.0,1.0,90,0,0,,"4269,4255,4292,4869,4855,4892,3869,3855,3892,2769,4769,2755,2792,3169,4755,4792,0369,3769,0269,2269,3155,3192,0355,0392,0869,3755,3792,0255,0292,2255,2292,2069,4069,0855,0892,2055,2092,4055,4092,3269,1869,3255,3292,0069,1855,1892,0055,0092,8769,4169,0769,3569,8755,8792,4155,4192,4369,0755,0792,3555,3592,1169,1269,3669,4355,4392,4469,1155,1192,3369,8169,1255,1292,9769,3655,3692,8269,4455,4492,1769,3355,3392,8155,8192,4569,9755,9792,5869,8869,8255,8292,2369,1755,1792,4555,4592,8855,8892,5855,5892,2355,2392,2469,9269,2455,2492,1669,9255,9292,6169,8069,2869,1655,1692,5269,6269,6155,6192,8055,8092,0669,2855,2892,5255,5292,6255,6292,0655,0692,3069,1569,9069,3055,3092,1555,1592,8569,0169,2169,9055,9092,8555,8592,0155,0192,2155,2192,5069,7269,5055,5092,5369,6369,7869,4669,7255,7292,9569,5355,5392,6355,6392,7855,7892,1069,4655,4692,9869,0569,2569,9555,9592,1055,1092,1369,9855,9892,0555,0592,2555,2592,1355,1392,2669,3469,6869,8369,2655,2692,5769,6669,6769,9469,3455,3492,6855,6892,8355,8392,0469"
2025-03-08,365,200,2,3,1.0,top3,top3,True,False,0.0,0,1.0,1.0,1.0,93,0,0,,"4292,4269,4255,4892,4869,4855,3892,3869,3855,2792,4792,2769,0392,4769,2292,2755,0369,3192,4755,3792,0292,0892,2269,2092,0355,3169,4092,4392,3769,0269,0869,2255,2069,3155,4069,4369,3755,0255,0855,2055,4055,4355,1892,3292,1869,3269,0092,3255,1855,3592,0069,4192,8792,3569,0055,4169,0792,8769,3555,4155,0769,9792,1192,3392,4592,4492,8755,1292,3692,0755,9769,2392,1169,3369,4469,4569,1269,8192,3669,5892,8292,8892,9755,2369,1155,3355,1792,4455,4555,8169,1255,3655,8269,8869,5869,2355,1769,9292,9892,8155,2592,2492,5855,8255,8855,1755,9269,9869,2469,2569,2892,9255,9855,2455,2555,1692,2869,6192,8092,1669,2855,5292,6292,6169,8069,0692,1592,1655,5269,6269,9092,6155,8055,0669,1569,3092,5255,6255,9069,8592,0655,1555,2192,3069,9055,8569,9592,0192,2169,3055,8555,9569,0169,2155,5092,5392,6392,7292,7892,4692,9555,0155,5069,5369,6369,7269,7869,0592,4669,5055,5355,6355,1092,1392,7255,7855,0569,4655,1069,1369,0555,8392,2692,6892,9492,1055,1355,8369,2669,3492,6869,9469,9192,9392,8355,2655,5792,6692,6792,3469"
2025-03-09,365,200,2,3,1.0,top3,top3,True,False,0.0,0,1.0,1.0,1.0,96,0,0,,"4292,4295,4255,4892,4895,3892,3895,4855,0292,0295,2792,2795,3855,0255,0392,0395,2292,2295,4792,4795,2092,2095,0892,0895,2755,3192,3195,4092,4095,3792,3795,0355,2255,4755,4392,4395,2055,0855,3155,4055,3755,1892,1895,2892,2895,3292,3295,0092,0095,4355,1855,2855,3255,0055,3592,3595,4192,4195,0792,0795,8792,8795,1292,1295,9792,9795,1192,1195,2392,2395,3392,3395,3555,4492,4495,4592,4595,4155,0755,3692,3695,8755,5892,5895,8292,8295,8892,8895,8192,8195,1792,1795,1255,9755,9292,9295,9892,9895,2492,2495,2592,2595,1155,2355,3355,4455,4555,3655,5855,8255,8855,8155,6292,6295,6192,6195,1755,9255,9855,2455,2555,8092,8095,1692,1695,5292,5295,0692,0695,6255,9092,9095,6155,1592,1595,3092,3095,8055,1655,6092,6095,5255,2192,2195,8592,8595,0655,9055,0192,0195,6392,6395,1555,3055,5092,5095,9592,9595,6055,7292,7295,7892,7895,2155,5392,5395,8555,0592,0595,4692,4695,0155,6355,1092,1095,6892,6895,5055,9555,7255,7855,1392,1395,5355,2692,2695,0555,4655,8392,8395,6692,6695,6792,6795,1055,6855,9492,9495,3492,3495"
2025-03-12,365,200,2,3,1.0,top3,top3,True,False,0.0,0,1.0,1.0,1.0,99,0,0,,"4295,4292,4895,4255,4892,2095,2092,3895,0295,3892,4855,2795,0292,2055,2792,2295,3855,0395,2292,4095,4795,0255,0392,0895,4092,4792,2755,0892,3195,3795,2255,3192,4395,0355,0095,3792,4055,4755,1895,4392,0092,0855,2895,1892,3295,2892,3155,3755,3292,4355,0055,1855,2855,3595,4195,0795,3255,8795,3592,1295,4192,0792,1195,3695,5895,2395,8792,1292,1192,9795,3692,5892,3395,2392,4495,4595,9792,3555,1095,1795,3392,8295,8895,4155,4492,4592,0755,8195,8755,2495,2595,1092,1255,1792,8292,8892,1155,8192,3655,5855,9295,9895,2355,2492,2592,1695,9755,9292,9892,3355,8095,4455,4555,1692,5295,6295,1055,1755,8092,8255,8855,6195,8155,0695,9095,5292,6292,2455,2555,6192,3095,0692,9092,9255,9855,1655,1595,5095,6095,3092,8055,1592,5092,5255,6092,6255,6155,2195,0655,9055,2192,8595,3055,0195,5395,6395,1555,8592,5055,6055,4695,9595,0192,5392,6392,7295,7895,2155,4692,9592,2695,7292,7892,0595,8555,1395,6895,2692,0155,5355,6355,0592,1392,5695,6695,6892,4655,9555,5692,6692,7255,7855,8395,5795,6795,2655,0555,9495,1355,8392"
2025-03-15,365,200,2,3,1.0,top3,top3,True,False,0.0,0,1.0,1.0,1.0,102,0,0,,"4295,2095,4292,4255,2092,4895,2055,4795,4892,4855,2795,3895,0295,4792,4755,2295,2792,3892,0292,4095,2755,3855,0255,2292,0395,2255,4092,0895,4055,3795,0392,3195,0355,0095,4395,0892,0855,3792,2895,3192,1895,3755,0092,3155,4392,3295,0055,4355,2892,1892,2855,3292,1855,3255,5295,0795,4195,5895,3595,8795,1295,5292,2395,0792,1195,4192,3695,9795,5255,5892,3592,8792,0755,4155,1292,4495,4595,5855,3555,8755,1095,1795,3395,1255,2392,8295,1192,3692,9792,2355,2495,2595,8895,1155,8195,3655,9755,4492,4592,9295,1092,1792,3392,4455,4555,8292,9895,1055,1755,3355,8095,8255,2592,8892,2492,1695,8192,2455,2555,6295,8855,9292,8155,5095,9095,9255,9892,8092,6195,1692,3095,0695,9855,8055,6292,1655,6095,5092,9092,6255,6192,1595,5055,9055,3092,0692,6155,2195,3055,0655,6092,5395,6055,1592,1555,2192,8595,0195,2155,6395,5392,4695,5355,7295,9595,8592,2695,7895,6392,0192,8555,4692,5695,0155,6355,0595,4655,7292,9592,1395,5795,6895,7255,9555,2692,7892,2655,6695,7855,5692,0592,5655,6795,1392,5792,0555,6892,1355,8395,5755"
2025-03-16,365,200,2,3,1.0,top3,top3,True,False,0.0,0,1.0,1.0,1.0,105,0,0,,"4295,2095,4292,4255,2092,2295,2055,4895,2292,4795,2255,4892,2795,0295,4855,3895,4792,4755,2792,0292,2755,3892,0255,4095,3855,0395,4092,0895,4055,3795,0392,3195,0355,0095,4395,0892,2895,0855,3792,3192,3295,1895,3755,0092,3155,4392,2892,0055,4355,2855,3292,1892,3255,1855,5295,8795,0795,1295,4195,5895,3595,2395,5292,8792,8295,5255,8755,0792,1195,1292,4192,3695,9795,5892,3592,0755,1255,4155,2392,4495,4595,8895,5855,3555,1095,1795,3395,8195,8292,2355,2495,2595,1192,8255,3692,9792,9295,8095,1155,3655,9755,4492,4592,8892,1092,1792,3392,8192,4555,4455,2492,2592,8855,9895,1055,1755,3355,8155,2455,2555,6295,1695,9292,8092,9255,8055,5095,9095,9892,6195,6292,1692,3095,0695,9855,6255,1655,6095,5092,9092,6192,1595,2195,5055,9055,3092,0692,6155,7295,3055,0655,6092,8595,5395,6055,1592,2192,7895,7292,1555,2155,7255,8592,0195,6395,5392,4695,8555,7892,5355,2695,2995,9595,7855,0192,6392,4692,5695,0155,6355,0595,4655,2692,2992,9592,1395,5795,6895,2655,2955,9555,6695,5692,8395,0592,5655,6795,1392,5792,0555"
2025-03-19,365,200,2,3,1.0,top3,top3,True,False,0.0,0,1.0,1.0,1.0,108,0,0,,"4295,2095,4292,4255,2092,2295,2055,4895,2292,4795,2255,4892,3895,2795,0295,4855,4792,3892,4755,2792,0292,3855,2755,0255,4095,0395,3195,4092,3795,0895,4055,0392,3192,3695,0355,3155,0095,4395,3792,0892,2895,3295,3755,0855,5295,1895,3692,0092,4392,2892,3655,3292,0055,4355,5895,2855,3255,5292,1892,5255,1855,4195,8795,5892,3595,0795,5855,1295,1195,2395,4192,8792,8295,4155,3592,8755,0792,1292,8195,9795,3555,3395,0755,1255,1192,2392,4495,4595,8895,1695,1095,1795,8292,1155,2355,2595,2495,8255,8192,9792,3392,9295,5095,5695,8095,8155,9755,4492,4592,8892,3355,1692,1092,1792,4455,4555,2492,2592,0695,8855,9895,1055,1655,1755,2455,2555,6295,9292,5092,5692,8092,6195,9255,5055,8055,5655,0692,5195,9095,3095,9892,0655,6292,9855,5395,6255,6192,2195,6095,3092,5192,9092,6155,1595,3055,5155,9055,5392,4695,7295,2192,6092,5355,2695,8595,2155,6055,1592,7895,0195,4692,7292,1555,4655,7255,8592,2692,6395,5795,2655,8555,7892,0192,2995,9595,6695,7855,0155,6392,5792,6355,0595,2992,9592,5755,6692,1395,6895,2955,9555"
2025-03-22,365,200,2,3,1.0,top3,top3,True,False,0.0,0,1.0,1.0,1.0,111,0,0,,"4295,4895,4292,2095,4255,4892,4855,2092,2295,2055,3895,4795,2292,0295,2255,2795,3892,4792,3855,4755,0292,0255,2792,0395,4095,2755,3195,0895,0392,4092,3795,0355,4055,4395,3192,0892,3695,0095,3155,0855,3792,2895,3295,3755,4392,3395,1895,4355,3692,0092,5295,2892,3655,3292,0055,5895,2855,3255,3392,1892,3355,5292,1855,4195,5255,5892,3595,0795,8795,5855,2395,4495,1295,4192,3592,1195,4155,0792,8792,8295,2495,3555,2392,0755,8755,4492,1292,4595,8195,8895,9795,2355,4455,1255,1192,1095,1695,1795,8292,2492,1155,2595,8255,4592,8192,8892,9792,2455,9295,0695,5095,5695,8095,8155,9755,4555,8855,9895,1092,1692,1792,2592,1055,1655,1755,2555,6295,9292,0692,5092,5692,8092,3095,6195,9255,9892,0655,5055,5655,8055,5195,5395,9095,9855,6292,3092,6255,6192,2195,0495,6095,3055,5192,5392,9092,6155,4695,1595,5155,5355,9055,7295,2192,0492,6092,0195,2695,7895,8595,2155,4692,0455,6055,1592,6395,4655,7292,1555,7255,0192,2692,7892,8592,5795,0155,2655,7855,8555,6392,2995,9595,6695,6355,0595,1395,5792,6895,2992,9592,5755"
2025-03-23,365,200,2,3,1.0,top3,top3,True,False,0.0,0,1.0,1.0,1.0,114,0,0,,"4295,4895,4795,4292,4255,4892,4855,4792,2095,4755,2092,2295,2055,2795,3895,2292,0295,2255,2792,3892,2755,3855,4095,0292,0255,0395,3795,4092,3195,4055,0895,4395,0392,3792,0355,3755,3192,4495,0892,4392,3695,0095,3155,0855,4355,2895,3295,3395,4492,1895,3692,0092,4455,5295,2892,3655,3292,0055,5895,2855,3255,3392,4195,1892,0795,8795,3355,5292,1855,5255,5892,3595,4192,5855,0792,8792,4155,2395,2495,0755,8755,1295,9795,3592,4595,1195,8295,3555,2392,2492,1795,1292,8195,8895,2455,2355,9792,1255,1192,4592,9755,1095,1695,8292,1155,4555,1792,2595,8255,8192,8892,1755,6295,9295,0695,5095,5695,8095,8155,8855,9895,6195,1092,1692,2592,6795,1055,1655,2555,6292,9292,0692,5092,5692,8092,3095,6255,9255,6192,9892,0655,5055,5655,8055,0495,5195,5395,6095,9095,6155,9855,6792,6755,3092,4695,2195,3055,0492,5192,5392,6092,9092,1595,0455,5155,5355,6055,9055,6395,4692,7295,2192,4655,0195,2695,7895,8595,2155,1592,5795,6392,7292,1555,6695,6355,7255,0192,2692,7892,8592,0155,2655,7855,8555,5792,6895,2995,9595,5755,6692"
2025-03-26,365,200,2,3,1.0,top3,top3,True,False,0.0,0,1.0,1.0,1.0,117,0,0,,"4295,4895,4795,2095,4269,4255,4869,4855,4769,4755,2069,2055,2295,2795,4395,3895,2269,2255,0295,4095,2769,4369,2755,4355,0395,3869,3855,0269,0255,4069,4055,0369,3795,0355,3195,0895,2395,4495,0095,3769,3755,3395,2895,3695,3169,3155,0869,0855,2369,2355,3295,4469,4455,0069,1895,0055,3369,3355,5295,2869,2855,3669,3655,4195,5895,3269,3255,0795,8795,1869,1855,5269,5255,3595,4169,2495,4155,5869,5855,0769,8769,0755,8755,1295,4595,9795,1195,8295,3569,3555,2469,2455,1795,8195,8895,1095,1269,1255,4569,2595,4555,9769,9755,1695,1169,1155,5095,8095,8269,8255,1769,1755,6295,9295,5695,0695,8169,8869,8155,8855,1069,1055,6195,9895,2569,2555,5395,1669,3095,6795,1655,5069,8069,5055,8055,6095,9095,6269,9269,6255,9255,0669,5669,0655,5655,0495,5195,6169,9869,6155,9855,5369,5355,4695,2195,7295,3069,6769,3055,6395,6755,7895,6069,9069,6055,9055,0469,5169,1595,0455,5155,7095,4669,2695,4655,2169,7269,2155,7255,6369,6355,0195,8595,7869,7855,5795,1569,1555,6695,7069,7055,2669,2655,1395,2995,0169,8569,0155,8555,6895"
2025-03-29,365,200,2,3,1.0,top3,top3,True,False,0.0,0,1.0,1.0,1.0,120,0,0,,"4269,4869,4228,4769,2069,4828,4295,4728,2028,4895,4795,2095,2269,4369,2228,3869,2769,4328,2295,3828,2728,4069,4395,0269,0369,3895,2795,4028,0228,0328,4095,0295,0395,3769,3169,2369,3728,0869,3369,3128,2328,3795,0069,0828,3328,4469,3195,2395,3669,0028,0895,3395,2869,3269,4428,3628,0095,4495,2828,3228,3069,3695,1869,2895,3295,5269,3028,4169,1828,5869,5228,3095,0769,8769,1895,4128,5828,3569,5295,4195,0728,8728,5895,2469,3528,0795,8795,1269,2428,4569,3595,9769,1169,2495,1228,8269,4528,1069,1769,9728,1128,8169,8869,1295,4595,8228,9795,2569,6269,1028,1728,5069,8069,1195,1669,8128,8828,6169,8295,1095,1795,2528,6228,5028,8028,6069,6769,8195,8895,9269,1628,0669,5369,5669,6128,2595,6295,5095,8095,9869,1695,6028,6728,9228,6195,0628,5328,5628,9069,6369,7269,9828,6095,6795,9295,0695,5395,5695,7869,9028,6328,9895,7228,0469,5169,7069,9095,7828,4669,6395,2169,7295,0428,5128,7028,7895,4628,7369,2128,0495,5195,7095,1569,4695,2195,7328,2669,2969,1528,0169,6669,8569,7395,2628,2928,5769,1595,1369,0128,6628"
2025-03-30,365,200,2,3,1.0,top3,top3,True,False,0.0,0,1.0,1.0,1.0,123,0,0,,"4869,4895,4269,4828,4295,4228,4769,2069,4795,2095,4728,2028,2269,3869,2295,4369,3895,2228,4395,3828,2769,4328,2795,2728,4069,0269,0369,4095,0295,0395,4028,0228,0328,3769,0869,3795,3169,0895,2369,3728,3195,0828,2395,3369,3128,2328,3395,0069,2869,3328,4469,0095,2895,3669,4495,0028,2828,3695,3269,4428,1869,8869,3628,3295,1895,8895,3228,3069,1828,8828,5869,3095,5895,5269,8769,3028,4169,5828,5295,3569,8795,4195,5228,3595,8728,0769,4128,3528,0795,7869,0728,4569,7895,2469,4595,7828,2495,4528,1269,8269,2428,9769,1295,8295,1169,8169,9795,1228,8228,2569,6269,1195,8195,1069,1769,8069,9728,2595,6295,1128,8128,6169,1095,1795,8095,2528,6228,6195,1028,1728,8028,5069,6069,6769,1669,6128,5095,6095,6795,9869,1695,5028,6028,6728,9895,7269,9269,1628,0669,5369,5669,6369,9828,7295,9295,0695,5395,5695,6395,7228,9228,5628,0628,5328,6328,7069,9069,7095,9095,7028,9028,0469,5169,7369,4669,0495,5195,7395,2169,1569,8569,4695,0428,5128,7328,2195,1595,8595,4628,2128,1528,8528,6569,6669,6869,6895,6595,6695,2669,2969"
