number,crowd_score
7519,0.0
7520,0.0
7523,0.0
2157,0.0
2158,0.0
9825,0.0
2178,0.0
2179,0.0
2180,0.0
7582,0.0
7561,0.0
7581,0.0
7562,0.0
2183,0.0
7563,0.0
2185,0.0
2197,0.0
7569,0.0
2187,0.0
7580,0.0
2195,0.0
2189,0.0
5319,0.0
7560,0.0
5317,0.0
5316,0.0
7583,0.0
2159,0.0
2160,0.0
7591,0.0
7538,0.0
5320,0.0
2163,0.0
2165,0.0
7539,0.0
7502,0.0
7589,0.0
2167,0.0
2169,0.0
9827,0.0
2170,0.0
5691,0.0
2173,0.0
2175,0.0
2176,0.0
5312,0.0
7501,0.0
5309,0.0
5308,0.0
2079,0.0
2081,0.0
2083,0.0
2310,0.0
2309,0.0
2308,0.0
2085,0.0
2307,0.0
2306,0.0
2087,0.0
2089,0.0
2091,0.0
7639,0.0
2305,0.0
2093,0.0
2095,0.0
5287,0.0
2078,0.0
2315,0.0
2076,0.0
2316,0.0
2056,0.0
2057,0.0
2058,0.0
2059,0.0
7650,0.0
2061,0.0
2063,0.0
2065,0.0
1620,0.0
5706,0.0
9807,0.0
2069,0.0
2319,0.0
2071,0.0
2073,0.0
2075,0.0
2318,0.0
2317,0.0
2067,0.0
1859,0.0
2097,0.0
7635,0.0
7623,0.0
7621,0.0
7620,0.0
7619,0.0
5301,0.0
5302,0.0
9812,0.0
5693,0.0
9813,0.0
7615,0.0
5306,0.0
9830,0.0
7613,0.0
5307,0.0
7612,0.0
7610,0.0
7609,0.0
7625,0.0
9617,0.0
5697,0.0
9831,0.0
5289,0.0
7632,0.0
9810,0.0
5291,0.0
7631,0.0
5293,0.0
7630,0.0
5702,0.0
2301,0.0
5701,0.0
2106,0.0
2107,0.0
2108,0.0
5297,0.0
9652,0.0
2109,0.0
7629,0.0
9832,0.0
2105,0.0
2513,0.0
2193,0.0
1758,0.0
1705,0.0
1706,0.0
1802,0.0
2657,0.0
7265,0.0
7851,0.0
7852,0.0
7853,0.0
7920,0.0
9850,0.0
7312,0.0
1708,0.0
1795,0.0
1709,0.0
5372,0.0
1793,0.0
9853,0.0
7916,0.0
7859,0.0
7915,0.0
7913,0.0
7912,0.0
7310,0.0
2653,0.0
1789,0.0
7910,0.0
7908,0.0
7269,0.0
2597,0.0
7309,0.0
7918,0.0
1702,0.0
2593,0.0
1805,0.0
7319,0.0
7259,0.0
2578,0.0
2579,0.0
7926,0.0
2580,0.0
7260,0.0
1693,0.0
7835,0.0
1695,0.0
2581,0.0
7925,0.0
7318,0.0
2630,0.0
7261,0.0
1697,0.0
7263,0.0
2591,0.0
7921,0.0
5732,0.0
1807,0.0
7850,0.0
1809,0.0
1785,0.0
2589,0.0
7315,0.0
7839,0.0
1820,0.0
2587,0.0
2659,0.0
7316,0.0
7923,0.0
1783,0.0
1782,0.0
2651,0.0
7302,0.0
7301,0.0
2613,0.0
1750,0.0
7893,0.0
7280,0.0
5370,0.0
2615,0.0
1739,0.0
5371,0.0
2617,0.0
1738,0.0
7895,0.0
1736,0.0
1728,0.0
1729,0.0
2619,0.0
7289,0.0
2631,0.0
7902,0.0
1732,0.0
7283,0.0
7291,0.0
1752,0.0
7281,0.0
7901,0.0
1730,0.0
7295,0.0
1735,0.0
5736,0.0
2635,0.0
7293,0.0
2576,0.0
1753,0.0
1756,0.0
7308,0.0
7306,0.0
1780,0.0
7906,0.0
2650,0.0
1720,0.0
2601,0.0
9851,0.0
7305,0.0
2605,0.0
5367,0.0
9852,0.0
2607,0.0
5230,0.0
5231,0.0
1769,0.0
2639,0.0
2610,0.0
5369,0.0
1726,0.0
1725,0.0
1723,0.0
7823,0.0
7891,0.0
1759,0.0
7905,0.0
1760,0.0
1762,0.0
1763,0.0
1765,0.0
2609,0.0
2637,0.0
7320,0.0
2583,0.0
7285,0.0
2538,0.0
7361,0.0
1653,0.0
1652,0.0
7928,0.0
2675,0.0
7825,0.0
2673,0.0
7250,0.0
1850,0.0
1650,0.0
2539,0.0
2671,0.0
5362,0.0
7829,0.0
1839,0.0
5376,0.0
5239,0.0
7362,0.0
5238,0.0
5639,0.0
1639,0.0
5731,0.0
7360,0.0
1657,0.0
7359,0.0
1852,0.0
5738,0.0
2531,0.0
7938,0.0
7936,0.0
7935,0.0
2530,0.0
7350,0.0
1670,0.0
7932,0.0
1672,0.0
2536,0.0
1637,0.0
1857,0.0
1659,0.0
1675,0.0
7931,0.0
7930,0.0
7351,0.0
7352,0.0
2679,0.0
7356,0.0
7358,0.0
1679,0.0
2537,0.0
1673,0.0
7950,0.0
5237,0.0
1635,0.0
2567,0.0
2691,0.0
2693,0.0
2695,0.0
1627,0.0
7953,0.0
2516,0.0
9857,0.0
7256,0.0
1625,0.0
7831,0.0
1832,0.0
7832,0.0
1830,0.0
2569,0.0
1829,0.0
7258,0.0
1827,0.0
2570,0.0
2571,0.0
1825,0.0
1823,0.0
7321,0.0
1623,0.0
2573,0.0
5236,0.0
2517,0.0
1629,0.0
1630,0.0
7830,0.0
7329,0.0
7951,0.0
7328,0.0
2560,0.0
2670,0.0
2561,0.0
2519,0.0
1632,0.0
7325,0.0
1837,0.0
7251,0.0
1853,0.0
1835,0.0
7326,0.0
2563,0.0
2518,0.0
7253,0.0
7952,0.0
5739,0.0
4876,0.05
9648,0.05
8694,0.05
4186,0.05
2684,0.05
9468,0.05
4386,0.05
4368,0.05
4816,0.05
6948,0.05
6184,0.05
1648,0.05
8746,0.05
4867,0.05
7486,0.05
8645,0.05
3468,0.05
6148,0.05
0468,0.05
3486,0.05
8643,0.05
5864,0.05
5468,0.05
8642,0.05
4968,0.05
4268,0.05
6984,0.05
4836,0.05
8641,0.05
0486,0.05
8764,0.05
8624,0.05
9864,0.05
8634,0.05
4286,0.05
0684,0.05
4986,0.05
6548,0.05
8046,0.05
8647,0.05
5846,0.05
6248,0.05
1468,0.05
2648,0.05
8674,0.05
8064,0.05
8604,0.05
7468,0.05
4865,0.05
1486,0.05
4826,0.05
4863,0.05
4869,0.05
3648,0.05
6584,0.05
4861,0.05
0648,0.05
4860,0.05
4856,0.05
5486,0.05
8654,0.05
1684,0.05
9684,0.05
8649,0.05
8614,0.05
8640,0.05
4862,0.05
4638,0.05
8564,0.05
2864,0.05
2468,0.05
8364,0.05
1846,0.05
6438,0.05
6814,0.05
5648,0.05
6874,0.05
4628,0.05
6804,0.05
6348,0.05
8406,0.05
6784,0.05
6894,0.05
8426,0.05
8436,0.05
4618,0.05
4768,0.05
8469,0.05
8467,0.05
8465,0.05
7846,0.05
8463,0.05
8964,0.05
8462,0.05
8460,0.05
6458,0.05
8164,0.05
8946,0.05
4608,0.05
8456,0.05
8461,0.05
6478,0.05
8346,0.05
4658,0.05
6834,0.05
8246,0.05
6418,0.05
6840,0.05
6841,0.05
6842,0.05
6843,0.05
6845,0.05
4689,0.05
8264,0.05
4687,0.05
6408,0.05
2846,0.05
6847,0.05
4685,0.05
6849,0.05
3864,0.05
3846,0.05
9846,0.05
6428,0.05
6824,0.05
9486,0.05
2486,0.05
6384,0.05
6048,0.05
6854,0.05
4678,0.05
4680,0.05
4681,0.05
4682,0.05
4683,0.05
1864,0.05
6084,0.05
8416,0.05
6284,0.05
6482,0.05
6483,0.05
4586,0.05
6481,0.05
5684,0.05
6480,0.05
6485,0.05
6487,0.05
6489,0.05
7684,0.05
7864,0.05
4568,0.05
4786,0.05
8476,0.05
4086,0.05
6748,0.05
0864,0.05
0846,0.05
7648,0.05
3684,0.05
8146,0.05
4068,0.05
8546,0.05
4806,0.05
4168,0.05
8492,0.0823529411764705
4092,0.0823529411764705
4392,0.0823529411764705
4792,0.0823529411764705
1492,0.0823529411764705
5492,0.0823529411764705
4692,0.0823529411764705
6492,0.0823529411764705
4892,0.0823529411764705
4192,0.0823529411764705
7492,0.0823529411764705
3492,0.0823529411764705
0492,0.0823529411764705
4592,0.0823529411764705
8716,0.1
2638,0.1
2687,0.1
2685,0.1
8769,0.1
9680,0.1
2608,0.1
2386,0.1
8976,0.1
9608,0.1
7086,0.1
7286,0.1
2683,0.1
9086,0.1
8765,0.1
9678,0.1
2681,0.1
7386,0.1
2860,0.1
8906,0.1
9826,0.1
2861,0.1
6082,0.1
9681,0.1
2856,0.1
2586,0.1
0568,0.1
9268,0.1
7368,0.1
2836,0.1
7068,0.1
6138,0.1
6083,0.1
5286,0.1
7568,0.1
9168,0.1
2968,0.1
2658,0.1
6087,0.1
6089,0.1
9683,0.1
9586,0.1
2618,0.1
5986,0.1
0368,0.1
8936,0.1
9806,0.1
5876,0.1
0386,0.1
6108,0.1
2689,0.1
0286,0.1
8967,0.1
2768,0.1
9768,0.1
0268,0.1
9186,0.1
9682,0.1
8756,0.1
6081,0.1
8956,0.1
2876,0.1
6028,0.1
5268,0.1
0168,0.1
2806,0.1
7268,0.1
9286,0.1
9628,0.1
2568,0.1
6078,0.1
2986,0.1
8926,0.1
7186,0.1
7168,0.1
6128,0.1
6018,0.1
2816,0.1
8960,0.1
9068,0.1
9638,0.1
6158,0.1
2680,0.1
8726,0.1
8965,0.1
2786,0.1
6058,0.1
8763,0.1
0186,0.1
2863,0.1
8762,0.1
8761,0.1
8916,0.1
8963,0.1
2865,0.1
2368,0.1
2678,0.1
6085,0.1
2867,0.1
5968,0.1
8760,0.1
8962,0.1
8736,0.1
2869,0.1
8961,0.1
9816,0.1
6038,0.1
6958,0.1
0586,0.1
3861,0.1
3862,0.1
6831,0.1
3865,0.1
5816,0.1
3867,0.1
6832,0.1
3869,0.1
6835,0.1
6837,0.1
3860,0.1
8236,0.1
1860,0.1
6839,0.1
8256,0.1
9658,0.1
8260,0.1
8261,0.1
8263,0.1
8265,0.1
8267,0.1
8269,0.1
3876,0.1
6830,0.1
6829,0.1
8216,0.1
8176,0.1
3816,0.1
6805,0.1
1836,0.1
6807,0.1
6809,0.1
6810,0.1
6812,0.1
6813,0.1
3826,0.1
6815,0.1
6817,0.1
6819,0.1
7826,0.1
6820,0.1
6821,0.1
6823,0.1
8206,0.1
6825,0.1
9876,0.1
6827,0.1
1856,0.1
3856,0.1
6850,0.1
1268,0.1
6851,0.1
8276,0.1
8367,0.1
6378,0.1
8369,0.1
9685,0.1
3268,0.1
8376,0.1
6870,0.1
3968,0.1
6871,0.1
9568,0.1
8365,0.1
6872,0.1
6873,0.1
6358,0.1
3986,0.1
1068,0.1
5186,0.1
6875,0.1
6879,0.1
6328,0.1
6891,0.1
6893,0.1
1086,0.1
8362,0.1
8361,0.1
6380,0.1
6853,0.1
1862,0.1
1863,0.1
6857,0.1
9368,0.1
1865,0.1
6859,0.1
1867,0.1
8306,0.1
1869,0.1
3286,0.1
8316,0.1
1876,0.1
7816,0.1
8326,0.1
6389,0.1
6387,0.1
6385,0.1
6382,0.1
6381,0.1
8356,0.1
7806,0.1
8360,0.1
6852,0.1
6802,0.1
6801,0.1
3806,0.1
8026,0.1
1685,0.1
1687,0.1
9856,0.1
3608,0.1
1689,0.1
8036,0.1
3618,0.1
6708,0.1
3628,0.1
6578,0.1
5386,0.1
8056,0.1
6538,0.1
8061,0.1
8062,0.1
8063,0.1
8065,0.1
3658,0.1
8067,0.1
6528,0.1
8069,0.1
9865,0.1
9863,0.1
1683,0.1
6580,0.1
1628,0.1
7968,0.1
9861,0.1
1608,0.1
1638,0.1
9862,0.1
7986,0.1
1586,0.1
1658,0.1
9860,0.1
5638,0.1
3568,0.1
6589,0.1
1568,0.1
1678,0.1
6587,0.1
8016,0.1
3586,0.1
1680,0.1
6583,0.1
6582,0.1
1682,0.1
6581,0.1
5786,0.1
5628,0.1
9867,0.1
6518,0.1
8136,0.1
7856,0.1
5806,0.1
3768,0.1
1806,0.1
8156,0.1
6758,0.1
8160,0.1
7836,0.1
8162,0.1
8163,0.1
3786,0.1
6780,0.1
8165,0.1
6781,0.1
6782,0.1
8167,0.1
6783,0.1
8169,0.1
1286,0.1
6785,0.1
6789,0.1
1826,0.1
6738,0.1
6895,0.1
7860,0.1
1786,0.1
3678,0.1
8076,0.1
3680,0.1
3681,0.1
3682,0.1
3685,0.1
9386,0.1
3687,0.1
3689,0.1
6718,0.1
6508,0.1
8106,0.1
1386,0.1
6728,0.1
1768,0.1
5368,0.1
5168,0.1
1368,0.1
7869,0.1
7865,0.1
8126,0.1
7863,0.1
7862,0.1
7861,0.1
5826,0.1
9786,0.1
5618,0.1
8576,0.1
8653,0.1
8652,0.1
2086,0.1
0786,0.1
8651,0.1
7638,0.1
8650,0.1
6985,0.1
0678,0.1
8601,0.1
8602,0.1
0768,0.1
0681,0.1
8605,0.1
5068,0.1
9618,0.1
8657,0.1
0682,0.1
6258,0.1
8567,0.1
5869,0.1
0658,0.1
8631,0.1
0856,0.1
6278,0.1
3068,0.1
0836,0.1
0826,0.1
6938,0.1
2068,0.1
8659,0.1
0816,0.1
5687,0.1
8560,0.1
8561,0.1
8562,0.1
8563,0.1
8569,0.1
6987,0.1
6238,0.1
0683,0.1
8617,0.1
6983,0.1
6981,0.1
5867,0.1
8635,0.1
5863,0.1
8619,0.1
6982,0.1
7608,0.1
8620,0.1
6218,0.1
8621,0.1
8623,0.1
8625,0.1
8632,0.1
8627,0.1
8629,0.1
3086,0.1
8607,0.1
6980,0.1
8637,0.1
8609,0.1
8610,0.1
6208,0.1
7628,0.1
8612,0.1
8613,0.1
0685,0.1
0687,0.1
5860,0.1
5861,0.1
8615,0.1
6978,0.1
8639,0.1
7618,0.1
5608,0.1
0689,0.1
5862,0.1
5689,0.1
9687,0.1
8536,0.1
8670,0.1
5680,0.1
2168,0.1
5681,0.1
5682,0.1
9836,0.1
3186,0.1
6308,0.1
6183,0.1
5683,0.1
0618,0.1
5836,0.1
7658,0.1
6185,0.1
8675,0.1
0628,0.1
8673,0.1
8679,0.1
7689,0.1
5678,0.1
7586,0.1
2186,0.1
8706,0.1
6897,0.1
6178,0.1
8697,0.1
5768,0.1
0986,0.1
1986,0.1
8695,0.1
6180,0.1
8693,0.1
6318,0.1
0968,0.1
8691,0.1
6908,0.1
6182,0.1
1968,0.1
8506,0.1
6918,0.1
6281,0.1
0638,0.1
6285,0.1
6283,0.1
5086,0.1
0876,0.1
6189,0.1
6928,0.1
6280,0.1
0869,0.1
0867,0.1
0865,0.1
0863,0.1
0862,0.1
0861,0.1
8671,0.1
8672,0.1
6287,0.1
8630,0.1
7685,0.1
6289,0.1
7680,0.1
6187,0.1
7681,0.1
3168,0.1
7682,0.1
7683,0.1
8526,0.1
8516,0.1
4590,0.1044117647058823
1490,0.1044117647058823
6490,0.1044117647058823
2490,0.1044117647058823
4690,0.1044117647058823
4290,0.1044117647058823
5490,0.1044117647058823
4390,0.1044117647058823
4890,0.1044117647058823
7490,0.1044117647058823
8490,0.1044117647058823
4190,0.1044117647058823
4790,0.1044117647058823
3490,0.1044117647058823
8092,0.1323529411764705
3692,0.1323529411764705
1692,0.1323529411764705
5692,0.1323529411764705
5792,0.1323529411764705
1592,0.1323529411764705
0692,0.1323529411764705
5392,0.1323529411764705
6192,0.1323529411764705
6592,0.1323529411764705
5892,0.1323529411764705
7592,0.1323529411764705
0592,0.1323529411764705
3592,0.1323529411764705
7392,0.1323529411764705
7892,0.1323529411764705
3792,0.1323529411764705
6792,0.1323529411764705
0392,0.1323529411764705
5092,0.1323529411764705
8592,0.1323529411764705
1892,0.1323529411764705
0792,0.1323529411764705
8192,0.1323529411764705
3192,0.1323529411764705
6092,0.1323529411764705
0192,0.1323529411764705
7692,0.1323529411764705
6392,0.1323529411764705
0892,0.1323529411764705
3892,0.1323529411764705
1092,0.1323529411764705
5192,0.1323529411764705
8392,0.1323529411764705
7092,0.1323529411764705
1392,0.1323529411764705
8792,0.1323529411764705
3092,0.1323529411764705
1792,0.1323529411764705
7192,0.1323529411764705
6403,0.1485294117647059
4103,0.1485294117647059
4703,0.1485294117647059
1403,0.1485294117647059
4803,0.1485294117647059
9403,0.1485294117647059
4603,0.1485294117647059
7403,0.1485294117647059
5403,0.1485294117647059
4503,0.1485294117647059
2403,0.1485294117647059
4203,0.1485294117647059
4903,0.1485294117647059
8403,0.1485294117647059
5244,0.15
5424,0.15
5446,0.15
5443,0.15
4924,0.15
5442,0.15
4934,0.15
5448,0.15
5440,0.15
5441,0.15
5544,0.15
5434,0.15
5344,0.15
5447,0.15
4947,0.15
5044,0.15
5404,0.15
4974,0.15
4904,0.15
4964,0.15
5744,0.15
4984,0.15
5474,0.15
5644,0.15
5484,0.15
5464,0.15
9644,0.15
5844,0.15
4914,0.15
5454,0.15
5494,0.15
5414,0.15
5944,0.15
5144,0.15
5449,0.15
4949,0.15
4948,0.15
4894,0.15
4946,0.15
4945,0.15
4943,0.15
4942,0.15
4941,0.15
4940,0.15
4954,0.15
9244,0.15
1440,0.15
9044,0.15
0144,0.15
6744,0.15
3404,0.15
3414,0.15
3424,0.15
3434,0.15
3440,0.15
3441,0.15
3442,0.15
3445,0.15
3446,0.15
3447,0.15
3448,0.15
3449,0.15
3454,0.15
3464,0.15
3474,0.15
3484,0.15
3494,0.15
3544,0.15
9404,0.15
9544,0.15
3344,0.15
1344,0.15
0441,0.15
0434,0.15
0424,0.15
7044,0.15
0414,0.15
3044,0.15
9464,0.15
8144,0.15
0404,0.15
6944,0.15
3144,0.15
9844,0.15
9474,0.15
0344,0.15
8944,0.15
3244,0.15
1844,0.15
9484,0.15
0244,0.15
7844,0.15
9494,0.15
9744,0.15
2944,0.15
1744,0.15
7944,0.15
1424,0.15
4014,0.15
2044,0.15
4034,0.15
1544,0.15
4040,0.15
4041,0.15
4042,0.15
4043,0.15
4045,0.15
4046,0.15
4047,0.15
4048,0.15
4049,0.15
4054,0.15
4064,0.15
4074,0.15
4084,0.15
4094,0.15
4104,0.15
4124,0.15
1414,0.15
1442,0.15
6344,0.15
3944,0.15
6544,0.15
3644,0.15
1644,0.15
6494,0.15
3744,0.15
6474,0.15
9144,0.15
6454,0.15
6449,0.15
6447,0.15
6445,0.15
6443,0.15
6442,0.15
6441,0.15
6440,0.15
6434,0.15
3844,0.15
6424,0.15
0044,0.15
6414,0.15
6404,0.15
1404,0.15
4134,0.15
0442,0.15
0445,0.15
8544,0.15
1044,0.15
8404,0.15
7464,0.15
7744,0.15
0744,0.15
7454,0.15
7449,0.15
7448,0.15
9442,0.15
7446,0.15
7445,0.15
7443,0.15
7442,0.15
7441,0.15
7440,0.15
9344,0.15
7434,0.15
8344,0.15
2344,0.15
1144,0.15
0844,0.15
7424,0.15
7474,0.15
8414,0.15
8442,0.15
7644,0.15
8441,0.15
8440,0.15
2144,0.15
8443,0.15
8445,0.15
8447,0.15
8449,0.15
8454,0.15
7544,0.15
2244,0.15
8434,0.15
9440,0.15
0944,0.15
7494,0.15
8474,0.15
7484,0.15
8424,0.15
8494,0.15
9441,0.15
9424,0.15
0443,0.15
0644,0.15
2404,0.15
9414,0.15
9445,0.15
0494,0.15
9446,0.15
9447,0.15
9448,0.15
2644,0.15
0484,0.15
0474,0.15
7244,0.15
1244,0.15
0464,0.15
2744,0.15
9454,0.15
0454,0.15
0449,0.15
0448,0.15
7144,0.15
0447,0.15
2844,0.15
0446,0.15
7344,0.15
7414,0.15
2544,0.15
0544,0.15
8244,0.15
2414,0.15
1944,0.15
2424,0.15
9944,0.15
7404,0.15
2434,0.15
2440,0.15
2441,0.15
2443,0.15
9443,0.15
2445,0.15
2446,0.15
2447,0.15
2448,0.15
2449,0.15
2454,0.15
2464,0.15
2474,0.15
2484,0.15
2494,0.15
8744,0.15
4140,0.15
4024,0.15
4142,0.15
4482,0.15
4483,0.15
4485,0.15
4487,0.15
4489,0.15
4491,0.15
4493,0.15
4495,0.15
4497,0.15
4499,0.15
4504,0.15
4481,0.15
4514,0.15
4534,0.15
4540,0.15
4541,0.15
4542,0.15
4543,0.15
1464,0.15
4545,0.15
4546,0.15
4547,0.15
4548,0.15
4549,0.15
4524,0.15
1454,0.15
4480,0.15
4478,0.15
4450,0.15
4451,0.15
4452,0.15
4453,0.15
4455,0.15
4456,0.15
4457,0.15
4141,0.15
4459,0.15
4460,0.15
4461,0.15
4479,0.15
4462,0.15
4465,0.15
1474,0.15
4467,0.15
4469,0.15
4470,0.15
4471,0.15
4472,0.15
4473,0.15
4475,0.15
4476,0.15
4477,0.15
4463,0.15
6144,0.15
4564,0.15
4584,0.15
4748,0.15
4749,0.15
4754,0.15
4764,0.15
1448,0.15
1447,0.15
4784,0.15
4794,0.15
1446,0.15
4804,0.15
4814,0.15
4747,0.15
4824,0.15
4840,0.15
4841,0.15
4842,0.15
4843,0.15
4845,0.15
4847,0.15
1445,0.15
4849,0.15
4854,0.15
4874,0.15
1443,0.15
4834,0.15
4574,0.15
4746,0.15
4743,0.15
4594,0.15
4604,0.15
4614,0.15
4624,0.15
4634,0.15
4640,0.15
4641,0.15
4642,0.15
4643,0.15
4645,0.15
4647,0.15
4745,0.15
4649,0.15
4674,0.15
6044,0.15
1449,0.15
4694,0.15
4704,0.15
4714,0.15
4724,0.15
4734,0.15
4740,0.15
4741,0.15
4742,0.15
4654,0.15
4439,0.15
4458,0.15
4349,0.15
1494,0.15
4264,0.15
4274,0.15
4284,0.15
4294,0.15
4304,0.15
1484,0.15
4314,0.15
4324,0.15
4340,0.15
4254,0.15
4341,0.15
4343,0.15
4345,0.15
4346,0.15
4347,0.15
4348,0.15
4438,0.15
4354,0.15
4364,0.15
4374,0.15
4384,0.15
4342,0.15
4249,0.15
4248,0.15
4247,0.15
4143,0.15
4145,0.15
4146,0.15
4147,0.15
4148,0.15
4149,0.15
4154,0.15
4164,0.15
4174,0.15
4184,0.15
4194,0.15
4204,0.15
4214,0.15
6244,0.15
1434,0.15
4234,0.15
8044,0.15
4240,0.15
4241,0.15
4242,0.15
4243,0.15
4245,0.15
4246,0.15
4394,0.15
4401,0.15
9434,0.15
4432,0.15
4431,0.15
4430,0.15
4415,0.15
4416,0.15
4417,0.15
4418,0.15
4419,0.15
4420,0.15
4421,0.15
4422,0.15
4429,0.15
4428,0.15
4427,0.15
4426,0.15
4425,0.15
4413,0.15
4412,0.15
4423,0.15
4433,0.15
4402,0.15
4410,0.15
4435,0.15
4405,0.15
4409,0.15
4406,0.15
4408,0.15
4436,0.15
4407,0.15
4411,0.15
4437,0.15
5690,0.1544117647058823
8190,0.1544117647058823
1790,0.1544117647058823
1890,0.1544117647058823
1290,0.1544117647058823
2890,0.1544117647058823
5190,0.1544117647058823
7590,0.1544117647058823
2190,0.1544117647058823
3290,0.1544117647058823
7690,0.1544117647058823
8790,0.1544117647058823
5390,0.1544117647058823
6290,0.1544117647058823
7890,0.1544117647058823
1590,0.1544117647058823
3790,0.1544117647058823
6590,0.1544117647058823
3590,0.1544117647058823
1690,0.1544117647058823
5790,0.1544117647058823
3690,0.1544117647058823
1390,0.1544117647058823
2390,0.1544117647058823
8290,0.1544117647058823
2590,0.1544117647058823
6390,0.1544117647058823
6190,0.1544117647058823
3190,0.1544117647058823
2690,0.1544117647058823
8590,0.1544117647058823
8390,0.1544117647058823
7190,0.1544117647058823
3890,0.1544117647058823
7390,0.1544117647058823
5290,0.1544117647058823
6790,0.1544117647058823
5890,0.1544117647058823
1803,0.1985294117647059
1903,0.1985294117647059
1203,0.1985294117647059
7803,0.1985294117647059
1703,0.1985294117647059
1603,0.1985294117647059
8203,0.1985294117647059
7903,0.1985294117647059
8103,0.1985294117647059
1503,0.1985294117647059
5203,0.1985294117647059
7603,0.1985294117647059
2803,0.1985294117647059
7103,0.1985294117647059
2903,0.1985294117647059
6903,0.1985294117647059
8903,0.1985294117647059
2103,0.1985294117647059
9503,0.1985294117647059
6703,0.1985294117647059
5803,0.1985294117647059
6503,0.1985294117647059
9703,0.1985294117647059
5103,0.1985294117647059
9203,0.1985294117647059
6203,0.1985294117647059
5903,0.1985294117647059
6103,0.1985294117647059
9603,0.1985294117647059
2603,0.1985294117647059
2503,0.1985294117647059
9103,0.1985294117647059
7503,0.1985294117647059
8703,0.1985294117647059
5603,0.1985294117647059
8503,0.1985294117647059
5703,0.1985294117647059
9803,0.1985294117647059
8242,0.2
9149,0.2
9194,0.2
5549,0.2
5548,0.2
8499,0.2
5547,0.2
5546,0.2
9249,0.2
8477,0.2
8433,0.2
9224,0.2
5543,0.2
8455,0.2
5542,0.2
5541,0.2
5540,0.2
9242,0.2
5534,0.2
8422,0.2
9141,0.2
8114,0.2
8545,0.2
8747,0.2
8224,0.2
8774,0.2
9334,0.2
8334,0.2
9294,0.2
5594,0.2
8343,0.2
9343,0.2
8949,0.2
8994,0.2
8141,0.2
9349,0.2
9040,0.2
5584,0.2
8554,0.2
9049,0.2
5574,0.2
5564,0.2
9094,0.2
8411,0.2
9114,0.2
9004,0.2
5954,0.2
8004,0.2
5774,0.2
9479,0.2
9477,0.2
9469,0.2
6949,0.2
6994,0.2
7004,0.2
7040,0.2
5949,0.2
7047,0.2
5754,0.2
7074,0.2
9489,0.2
9459,0.2
7141,0.2
5747,0.2
7147,0.2
7174,0.2
9455,0.2
5745,0.2
7224,0.2
7242,0.2
7247,0.2
7274,0.2
7334,0.2
7343,0.2
7114,0.2
9491,0.2
9493,0.2
9495,0.2
5945,0.2
5994,0.2
6004,0.2
9594,0.2
6040,0.2
6114,0.2
6141,0.2
6224,0.2
5854,0.2
5845,0.2
6242,0.2
6334,0.2
6343,0.2
6411,0.2
6422,0.2
6433,0.2
6455,0.2
6477,0.2
6499,0.2
6545,0.2
6554,0.2
9554,0.2
9549,0.2
9545,0.2
6747,0.2
6774,0.2
9497,0.2
7347,0.2
8040,0.2
7374,0.2
7411,0.2
7734,0.2
7740,0.2
7741,0.2
7742,0.2
7743,0.2
7745,0.2
7746,0.2
7748,0.2
7749,0.2
7754,0.2
9422,0.2
7764,0.2
7724,0.2
9419,0.2
7784,0.2
7794,0.2
5654,0.2
9409,0.2
5645,0.2
7847,0.2
7874,0.2
7947,0.2
7949,0.2
7974,0.2
7994,0.2
9394,0.2
9411,0.2
7714,0.2
7704,0.2
9429,0.2
7417,0.2
7422,0.2
7427,0.2
7433,0.2
7437,0.2
7455,0.2
7457,0.2
7467,0.2
7470,0.2
7471,0.2
7472,0.2
7473,0.2
7475,0.2
7476,0.2
7478,0.2
7479,0.2
7487,0.2
7497,0.2
7499,0.2
7545,0.2
7547,0.2
7554,0.2
9439,0.2
7574,0.2
7647,0.2
9433,0.2
7674,0.2
7407,0.2
5524,0.2
4622,0.2
9694,0.2
4677,0.2
3422,0.2
3423,0.2
0074,0.2
3430,0.2
3431,0.2
3432,0.2
1714,0.2
3435,0.2
3437,0.2
3438,0.2
2482,0.2
4655,0.2
3439,0.2
3453,0.2
3455,0.2
3436,0.2
3413,0.2
3411,0.2
4699,0.2
4773,0.2
4772,0.2
3394,0.2
4771,0.2
4770,0.2
4767,0.2
4757,0.2
4755,0.2
4737,0.2
4733,0.2
4727,0.2
4722,0.2
4717,0.2
4711,0.2
4707,0.2
9934,0.2
2499,0.2
1741,0.2
1747,0.2
3463,0.2
2477,0.2
4565,0.2
0401,0.2
2433,0.2
1774,0.2
2432,0.2
4559,0.2
4558,0.2
4557,0.2
4556,0.2
2429,0.2
4553,0.2
4552,0.2
4551,0.2
2428,0.2
4550,0.2
2427,0.2
2426,0.2
0402,0.2
4775,0.2
0405,0.2
4577,0.2
3473,0.2
2472,0.2
2462,0.2
3477,0.2
4633,0.2
3483,0.2
0904,0.2
3493,0.2
2455,0.2
4611,0.2
2452,0.2
4599,0.2
3499,0.2
0084,0.2
4595,0.2
0406,0.2
4585,0.2
4575,0.2
2425,0.2
4776,0.2
4779,0.2
3342,0.2
0047,0.2
5004,0.2
0048,0.2
0049,0.2
3345,0.2
3346,0.2
0433,0.2
0430,0.2
3348,0.2
3349,0.2
4997,0.2
4995,0.2
4993,0.2
3354,0.2
0422,0.2
3347,0.2
