date,train_window_days,top,diversity_prefix,max_per_bucket,alpha,train_bucket,target_buckets,use_pairs,use_posdigit,w_posdigit,posdigit_positions,posdigit_alpha,w_digits,w_pairs,train_n_obs,hits_count,any_hit,hits,picks
2025-04-02,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,126,0,0,,"4869,4895,4269,4295,4769,2069,4795,2095,2769,2795,2269,3869,2295,3895,4369,4395,0369,3369,0395,3395,0269,0295,4069,4095,3769,3795,2369,2395,3169,3195,0869,0895,4469,4495,3669,3695,0069,0095,2869,2895,3269,1869,8869,3295,1895,8895,5869,8769,5895,3069,8795,3095,3569,5269,3595,5295,2469,2495,4169,4195,0769,0795,7869,7895,9769,9795,4569,4595,1169,6169,8169,1195,6195,8195,1269,6269,8269,1295,6295,8295,2569,1769,6769,2595,1795,6795,1069,6069,8069,1095,6095,8095,1669,1695,6369,6395,5069,5095,5669,5695,5369,9869,5395,9895,7269,9269,0669,7295,9295,0695,7069,9069,0469,7095,9095,0495,7369,7395,5169,5195,1569,6569,6669,8569,1595,6595,6695,8595,6469,6495,2969,2995,2169,2195,4669,7569,9569,4695,7595,9595,6869,6895,9469,9495,2669,2695,0169,5769,0195,5795,1369,8369,1395,8395,3469,3495,6969,8969,6995,8995,0569,0595,7769,7795,9369,9395,4969,7969,4995,7995,8669,8695,5569,5595,1469,8469,1495,8495,7169,9169,7195,9195,3969,3995,5469,5495,7669,9669,7695,9695,0969,0995,7469,7495,1969,1995,5969,5995,9969,9995"
2025-04-05,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,129,0,0,,"4828,4228,4728,2028,2728,4869,4269,4769,3828,2069,2228,4328,2769,0328,3328,3869,0228,2269,4028,4369,3728,2328,0369,3128,8728,0828,3369,0269,4069,3628,4428,3769,2828,0028,8828,2369,3169,8769,0869,1828,3228,3669,4469,5828,3028,2869,0069,3528,5228,8869,9828,2428,0728,1869,9728,4128,7828,3269,5869,3069,6128,8128,3569,5269,9869,4528,6228,6728,8228,2469,1128,6628,0769,1228,1728,9769,4169,6028,8028,7869,2528,1628,6328,1028,5628,6169,8169,4569,6269,6769,8269,9228,5028,0628,1169,6669,5328,1269,1769,6069,8069,9028,7228,2569,1669,6369,1069,7028,0428,5669,9269,7328,5069,0669,5128,6528,8528,5369,9069,7269,1528,6428,7069,0469,2928,7369,5169,6569,8569,9528,4628,6828,2128,1569,6469,9428,7528,2628,2969,9569,8328,5728,4669,6869,0128,2169,1328,9469,7569,3428,6928,8928,2669,7728,0528,8369,9328,5769,0169,8628,1369,3469,6969,8969,7769,0569,4928,7928,8428,9128,9369,5528,8669,1428,9628,7128,3928,5428,7628,7969,4969,8469,9169,5569,1469,9669,0928,7169,7428,3969,5469,7669,0969,1928,7469,5928,9928,1969,5969,9969"
2025-04-06,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,132,0,0,,"4828,4228,4728,2028,4869,2728,4269,4769,2069,3828,2769,2228,4328,3869,0328,3328,2269,4369,0228,4028,3728,8728,0369,3369,0828,2328,3128,0269,4069,3628,3769,8828,4428,8769,2828,0869,0028,2369,3169,1828,5828,3669,8869,4469,3228,2869,5228,0069,3028,9828,1869,5869,3528,2428,3269,6828,7828,0728,9728,4128,5269,3069,9869,6128,8128,6228,6728,8228,3569,6628,2469,4528,6869,7869,0769,9769,6028,8028,4169,1128,1228,1728,6328,6169,8169,2528,1628,5628,6269,6769,8269,1028,5028,6669,4569,5328,6069,8069,1169,9228,1269,1769,6369,0628,2569,1669,5669,9028,7228,1069,5069,8928,5369,2928,9269,7028,0428,5128,0669,6528,8528,7328,9069,7269,8969,6428,2969,1528,7069,0469,5169,6569,8569,7369,6469,6928,9528,4628,1569,2128,9428,7528,5928,2628,5728,8328,6969,9569,4669,2169,9469,7569,0128,1328,2669,5969,3428,5769,8369,4928,7928,7728,0528,9328,0169,8628,1369,3469,3928,4969,7969,7769,0569,8428,9369,8669,5528,9128,3969,0928,1428,5428,9628,7128,8469,7628,5569,9169,0969,1469,5469,9669,1928,7169,7428,7669,9928,1969,7469,9969"
2025-04-09,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,135,1,1,1469,"4828,4228,4728,2028,2728,4869,3828,2228,4269,4769,2069,4328,2828,2769,3869,3328,0328,1828,0228,4028,2269,3728,0828,4369,2869,8728,2328,3128,8828,3369,3528,3628,0369,4428,1869,0269,4069,3769,5828,0028,0869,8769,2369,3169,3228,8869,9828,3569,3669,5228,3028,4469,6828,7828,2428,5869,0069,0728,9728,4128,3269,6128,8128,4528,6228,6728,8228,9869,5269,3069,1128,6628,2528,1228,1728,6028,8028,7869,6869,1628,2469,6328,1028,0769,5628,9769,4169,5028,6169,8169,4569,5328,6269,6769,8269,9228,1169,0628,6669,2569,1269,1769,6069,8069,9028,1669,7228,8928,6369,2928,1069,6528,8528,5669,7028,0428,1528,5128,5069,7328,5369,9269,6428,0669,9069,7269,8969,2969,6569,8569,9528,7069,0469,1569,5169,6928,7369,4628,7528,2128,6469,9428,2628,5928,5728,8328,9569,1328,6969,0128,3428,4669,7569,2169,0528,9469,2669,4928,7928,5969,7728,5769,8369,9328,8628,3928,1369,0169,3469,5528,8428,0569,4969,7969,1428,9128,7769,0928,9369,8669,5428,9628,3969,7128,7628,5569,1928,8469,1469,9169,0969,7428,5469,9669,7169,9928,7669,1969,7469,9969"
2025-04-12,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,138,0,0,,"4828,4869,4228,4728,2028,4269,4769,2069,2728,2769,3828,3869,2228,4328,2269,4369,2828,0328,2869,3328,0369,3369,1828,0228,1869,0269,4028,0828,3728,4069,0869,3769,3128,2328,3169,8728,2369,8769,4428,8828,3528,3628,4469,8869,3569,3669,0028,5828,0069,5869,3228,3269,7828,9828,2428,5228,3028,7869,9869,2469,5269,3069,6828,0728,4128,6869,0769,4169,9728,1128,6128,8128,9769,1169,6169,8169,4528,7328,1228,1728,6228,6728,8228,4569,7369,1269,1769,6269,6769,8269,1628,6628,2528,1669,6669,1028,6028,6328,8028,2569,1069,6069,6369,8069,0128,0169,5628,5669,5028,5328,5069,5369,0628,7228,9228,0669,7269,9269,0428,0469,7028,9028,8928,7069,9069,2928,1528,5128,6528,8528,8969,2969,1569,5169,6569,8569,1428,6428,1469,6469,7528,9528,2128,7569,9569,2169,6928,9428,4628,6969,9469,4669,2628,1328,8328,2669,5928,1369,8369,5969,5728,5769,3428,3469,7928,0528,7969,7728,0569,7769,4928,9328,4969,9369,8628,3928,8669,3969,8428,8469,5528,7128,9128,5569,7169,9169,0928,5428,0969,5469,7628,9628,7669,9669,1928,7428,1969,7469,9928,9969"
2025-04-13,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,141,0,0,,"4869,4828,4269,4769,2069,4228,4728,2028,2769,3869,2728,4369,3828,4328,2269,0369,3369,2228,0328,2869,3328,2828,1869,0269,4069,1828,2369,0228,3169,0869,4028,3769,2328,8769,3128,0828,3728,8728,4169,8869,4469,4128,8828,4428,3569,3669,3528,3628,0069,5869,7369,0028,5828,7328,7869,3269,7828,3228,9869,2469,5269,3069,9828,8169,2428,5228,3028,6869,0769,8128,1169,6169,6828,0728,1128,6128,9769,8269,8369,4569,9728,8228,8328,1269,1769,6269,6369,6769,4528,8069,1669,6669,1228,1728,6228,6328,6728,2569,0169,8028,1069,6069,1628,6628,2528,0128,5369,1028,6028,5669,5328,7269,5069,5628,7228,0669,5028,9269,7069,0628,0469,9228,7028,8969,5169,8569,9069,0428,8928,2969,5128,8528,1569,6569,9028,2928,1528,6528,1469,6469,1428,6428,7569,7528,2169,9569,2128,9528,4669,6969,9469,1369,4628,6928,9428,1328,2669,5969,2628,5769,5928,3469,7969,5728,7769,3428,7928,7728,0569,9369,4969,0528,9328,4928,8669,8628,7169,8469,3969,7128,8428,3928,9169,5569,9128,5528,0969,5469,7669,0928,5428,7628,7469,9669,7428,9628,1969,1928,9969,9928"
2025-04-16,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,144,0,0,,"4869,4828,4269,4769,2069,4228,2769,3869,4728,4369,2028,2728,3828,2269,3369,0369,4328,2869,2228,3328,0328,1869,3669,0269,2828,2369,4069,3169,3769,1828,7369,0869,3628,0228,8769,2328,4028,3128,3728,4169,8869,4469,7328,0828,3569,8728,4128,8828,1269,4428,0069,3528,5869,7869,3269,1228,0028,5828,7828,5269,3069,3228,9869,2469,1169,8169,6869,0769,5228,3028,6169,9828,2428,8269,8369,9769,1669,1128,8128,1769,4569,6828,6269,6369,0728,6669,6128,6769,1069,8069,8228,8328,9728,1628,2569,0169,1728,4528,6069,5369,7269,6228,6328,5669,6628,6728,1028,8028,2528,0669,0128,5069,7069,6028,5328,7228,5628,9269,0628,0469,8969,5028,7028,1569,5169,8569,9069,9228,2969,6569,1469,0428,8928,1528,5128,8528,6469,9028,2928,7569,6528,1428,6428,7528,2169,4669,9569,1369,6969,9469,2669,2128,4628,9528,1328,5969,7969,6928,9428,2628,3469,5769,7769,5928,7928,9369,3428,5728,7728,0569,8669,4969,7169,9328,0528,3969,8628,8469,4928,7669,7128,9169,3928,5569,8428,7628,0969,5469,7469,9669,9128,5528,1969,0928,5428,7428,9628,1928,9969,9928"
2025-04-19,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,147,0,0,,"4869,4828,3369,4269,4769,2069,3869,3328,4228,2769,4369,4728,2028,3828,0369,2728,4328,2269,2869,0328,2228,3569,3669,3169,1869,0269,2369,3769,2828,3528,3628,4069,7369,3128,1828,0869,0228,2328,8769,3728,4169,4028,7328,8869,4469,0828,8728,4128,5869,8828,1269,3269,4428,0069,7869,5828,5269,3069,1228,3228,0028,7828,9869,1169,8169,2469,5228,3028,6169,6869,0769,9828,5169,8369,1128,8128,2428,4569,8269,9769,1669,6369,6128,1769,6828,6269,0728,6669,2569,5369,5128,8328,6769,4528,0169,1069,8069,8228,5669,9728,1628,6328,1728,6069,7269,6228,6628,2528,5328,6728,5069,0128,1028,8028,5628,0669,7069,6028,7228,9269,5028,1569,8569,0628,0469,8969,7028,6569,9069,9228,2969,1528,8528,1469,0428,8928,7569,6528,6469,9028,2928,1428,7528,6428,2169,9569,1369,4669,2128,9528,6969,9469,2669,1328,4628,5969,3469,5769,7969,6928,9428,2628,7769,5928,3428,0569,5728,9369,7928,7728,8669,4969,7169,0528,3969,9328,5569,8628,8469,4928,7128,9169,3928,7669,5528,5469,8428,9128,7628,0969,7469,9669,5428,1969,0928,7428,9628,1928,9969,9928"
2025-04-20,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,150,0,0,,"4769,4869,4728,3369,4269,4828,2769,2069,3869,4369,3328,4228,2728,0369,2028,3828,4328,2269,2869,0328,3569,3669,3769,3169,2228,1869,2369,0269,7369,4069,8769,2828,3528,3628,3728,0869,3128,4169,1828,2328,0228,4469,7328,4028,8869,6369,8728,6769,0828,4128,5869,1269,3269,4428,0069,8828,6328,7869,6728,5269,3069,5828,6169,1228,3228,6869,0028,9869,7828,1169,8169,2469,0769,5228,3028,9769,8369,6269,4569,6128,5169,6669,1769,6828,9828,8269,1128,8128,1669,2428,0728,5369,6069,2569,9728,8328,0169,6228,4528,1069,8069,5128,6628,5669,1728,8228,1628,7269,5328,6028,5069,2528,0128,0669,1028,8028,5628,7069,6569,9269,7228,1569,8569,5028,0469,8969,0628,9069,6469,7028,2969,6528,9228,1469,1528,8528,7569,0428,8928,9028,6428,2928,1428,2169,9569,1369,7528,6969,4669,9469,2128,2669,5769,9528,1328,6928,5969,4628,7769,3469,7969,9428,2628,5728,9369,0569,5928,7728,3428,7928,4969,8669,7169,3969,9328,0528,5569,8469,4928,8628,9169,7128,7669,3928,5469,5528,8428,0969,7469,9128,9669,7628,1969,5428,0928,7428,9628,1928,9969,9928"
2025-04-23,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,153,0,0,,"4769,4869,4269,3369,4728,4828,2769,2069,3869,4369,4228,3328,0369,2269,2728,2028,3828,4328,2869,1869,3569,3669,3769,3169,0328,0269,2228,2369,1269,7369,4069,8769,0869,2828,1828,4469,4169,3528,3628,3728,3128,0228,2328,5869,8869,1228,6369,7328,4028,6769,8728,3269,5269,0828,4428,4128,0069,7869,5828,8828,6328,6728,3069,2469,1169,6169,3228,5228,6869,9869,5169,8169,0028,0769,7828,1769,6269,9769,5369,8369,4569,3028,1669,6669,8269,2428,1128,6128,5669,6828,9828,5128,8128,0728,1069,6069,2569,0169,1728,6228,5069,8069,9728,5328,8328,7269,4528,1628,6628,8228,5628,1028,6028,0669,2528,9269,7069,0128,5969,8969,5028,8028,1569,6569,0469,7228,8569,2969,1469,6469,5469,9069,0628,9228,7028,5928,8928,1528,6528,0428,7569,8528,2928,1428,6428,6969,5428,9028,1369,2169,9569,4669,5769,7528,9469,6928,3469,7969,2669,1328,2128,9528,7769,4628,5728,9428,4969,9369,3428,7928,0569,2628,3969,7728,5569,8669,7169,8469,4928,9328,0528,3928,9169,7669,5528,8628,0969,7128,7469,1969,8428,9669,9128,7628,0928,7428,1928,9628,9969,9928"
2025-04-26,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,156,0,0,,"4769,4869,3369,4269,4728,4828,3869,4369,2769,2069,3328,4228,0369,2269,3828,4328,2728,2028,5869,2869,1869,0328,3569,3669,7369,2369,3769,3169,0269,2228,1269,4069,5828,4469,8769,0869,2828,1828,4169,3528,3628,7328,2328,3728,5369,3128,0228,8869,6369,5269,1228,4028,4428,6769,8728,0828,7869,3269,4128,5328,0069,8828,6328,5228,2469,5169,6728,3069,6869,7828,1169,6169,3228,9869,8169,0028,0769,8369,1769,6269,2428,5669,9769,5128,4569,3028,1669,6669,8269,6828,1128,6128,9828,5069,8128,0728,1069,6069,2569,7269,8328,0169,1728,6228,5628,8069,9728,4528,1628,6628,8228,5969,5028,7069,1028,6028,0469,0669,2528,5469,7228,9269,0128,8969,8028,1469,1569,6469,6569,8569,2969,5928,7028,9069,0428,0628,5428,7469,7569,9228,8928,1428,1528,6428,6528,8528,2928,1369,6969,9028,5769,7428,7528,2169,9469,9569,4669,7969,3469,1328,6928,5728,2669,7769,2128,9428,9528,4628,3428,7928,9369,4969,0569,5569,2628,7728,3969,7169,8469,8669,9328,4928,0528,5528,7669,3928,7128,9169,8428,8628,0969,1969,7628,9669,9128,0928,1928,9628,9969,9928"
2025-04-27,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,159,0,0,,"4269,4769,4869,4228,4728,3369,4828,4369,2769,3869,2069,3328,0369,2269,4328,2728,3828,2028,8769,5869,7369,2869,1869,3769,0328,2228,0269,3569,3669,2369,3169,4469,1269,8728,4069,5828,7328,2828,0869,1828,4169,3728,0228,3528,3628,8869,2328,5369,3128,4428,5269,1228,6369,4028,6769,7869,3269,0828,4128,8828,5328,2469,0069,5228,6328,6728,7828,5169,3069,3228,6869,1169,6169,8169,9869,0769,8369,2428,0028,1769,6269,8269,9769,5669,4569,5128,3028,1669,6669,6828,7269,1128,6128,8128,9828,7469,5069,0728,8328,1069,6069,8069,1728,6228,8228,2569,9728,5628,0169,4528,1628,6628,7069,7228,7428,5028,0469,5469,5969,9269,1028,6028,8028,1469,6469,8969,2528,0669,0128,1569,6569,8569,7028,2969,0428,5428,5928,7569,9069,9228,1428,6428,8928,0628,1528,6528,8528,2928,5769,7528,1369,6969,9028,9469,2169,4669,9569,3469,7969,7769,5728,1328,6928,9428,2669,2128,9528,4628,3428,7928,7728,4969,9369,7169,8469,2628,0569,5569,3969,8669,4928,9328,7669,7128,8428,0528,5528,3928,8628,9169,0969,7628,1969,9669,9128,0928,1928,9628,9969,9928"
2025-04-29,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,162,0,0,,"4269,4769,4869,4228,4728,3369,4828,4369,2769,3869,2069,3328,4328,2728,0369,3828,2269,2028,8769,5869,2869,0328,7369,2228,1869,2369,3169,3769,0269,3569,3669,8728,5828,4469,2828,1269,7328,4069,1828,2328,3128,0869,4169,6869,3728,0228,3528,3628,8869,5369,6369,4428,1228,4028,5269,6769,0828,4128,6828,7869,8828,5328,6328,3269,5228,6728,2469,7828,0069,9869,5169,6169,3228,1169,8169,3069,2428,0028,8369,9769,0769,2169,6269,9828,5128,6128,1769,8269,1128,8128,3028,5669,6669,4569,1669,8328,9728,0728,2128,6228,7269,7469,5069,6069,1728,8228,2569,5628,6628,0169,1069,8069,4528,1628,9369,7228,7428,5028,6028,7069,9269,2528,0128,1028,8028,0469,5469,5969,6469,9328,1469,8969,0669,6569,7028,1569,8569,9228,2969,0428,5428,5928,6428,9069,1428,8928,0628,6528,7569,1528,8528,2928,9028,9469,7528,6969,1369,5769,9569,4669,9428,6928,3469,7969,1328,5728,7769,9528,2669,4628,7928,3428,7728,2628,7169,4969,8469,0569,5569,3969,8669,7128,4928,9169,8428,0528,5528,7669,3928,8628,9128,7628,0969,9669,1969,0928,9628,1928,9969,9928"
2025-04-30,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,165,0,0,,"4269,4769,4869,3369,4228,4728,4828,3869,4369,2769,2069,3169,3328,0369,2269,3828,4328,2728,8769,2028,7369,5869,2869,3128,3569,1869,2369,3769,3669,0328,2228,0269,4469,4169,8728,1269,7328,4069,5828,2828,0869,6869,8869,3528,1828,2328,3728,5369,6369,3628,0228,7869,5269,6769,4128,4428,1228,4028,3269,0828,6828,8828,5169,6169,8169,5328,6328,2469,0069,7828,1169,5228,6728,9869,3069,2169,3228,8369,9769,5128,6128,8128,0769,6269,8269,2428,8569,4569,0028,1128,1769,9828,5669,6669,7269,3028,7469,1669,2128,0169,8328,2569,5069,6069,8069,9728,0728,6228,8228,1069,8528,7169,4528,1728,9369,7069,5628,6628,7228,7428,1628,9269,0128,2528,0469,5469,5969,6469,6569,8969,5028,6028,8028,1469,1569,0669,1028,7128,7569,9328,7028,2969,9069,9228,0428,5428,5928,6428,6528,8928,1428,1528,0628,7528,2928,9469,9569,6969,9028,1369,5769,7969,3469,4669,7769,9428,9528,6928,1328,2669,5728,7928,3428,4628,7728,0569,5569,8469,4969,2628,8669,3969,9169,7669,0528,5528,8428,4928,8628,3928,9128,0969,7628,9669,1969,0928,9628,1928,9969,9928"
2025-05-03,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,168,0,0,,"4269,4769,4869,3369,4228,4728,4828,4369,3869,2769,3328,2069,3169,0369,4328,3828,2728,2269,7369,2028,8769,3128,0328,1869,5869,2869,3569,3669,2369,3769,2228,7328,0269,4469,8728,1269,4169,1828,5828,2828,0869,4069,3528,3628,2328,6869,8869,3728,0228,5369,6369,4428,7869,1228,4128,5269,6769,0828,4028,6828,8828,3269,5328,6328,2469,7828,7469,0069,1169,5169,6169,8169,5228,6728,9869,3228,3069,1369,8369,2428,2169,7428,0769,0028,1128,5128,6128,8128,0669,9769,1769,6269,8269,1669,5669,6669,8569,4569,9828,7269,3028,1328,8328,2128,0169,0728,2569,0628,9728,1728,6228,8228,1069,5069,6069,8069,7169,1628,5628,6628,8528,4528,7228,7069,9369,0128,0469,2528,1469,5469,6469,9269,1028,5028,6028,8028,7128,1569,5969,6569,8969,7028,9328,7569,0428,1428,5428,6428,2969,9228,9069,1528,5928,6528,8928,7528,9469,2928,9028,9569,6969,5769,7969,4669,3469,7769,9428,9528,6928,2669,5728,7928,4628,3428,7728,2628,8469,0569,5569,8669,4969,7669,3969,9169,8428,0528,5528,8628,4928,7628,3928,9128,0969,9669,1969,0928,9628,1928,9969,9928"
2025-05-04,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,171,0,0,,"4769,4269,4869,3369,4728,4228,4828,3869,4369,2769,3328,2069,0369,3169,3669,3828,4328,2728,2028,2269,0328,7369,8769,3128,3628,0269,1869,5869,3569,3769,2869,2369,2228,7328,8728,4469,0869,1269,0069,4069,4169,0228,1828,5828,3528,3728,2828,2328,0769,6869,8869,4428,5369,6369,0828,7869,1228,0028,4028,4128,6769,5269,0728,3269,6828,8828,5328,6328,7828,2469,6728,7469,1169,5169,6169,8169,5228,3069,3228,0669,9869,2428,1369,8369,2169,7428,1128,5128,6128,8128,9769,1669,1769,5669,6669,3028,6269,8269,0628,0169,8569,9828,4569,7269,1328,8328,2128,9728,1628,1728,5628,6628,1069,5069,6069,8069,2569,6228,8228,0128,8528,7069,7169,4528,0469,7228,9369,1028,5028,6028,8028,2528,1469,5469,6469,9269,7028,7128,0428,1569,5969,6569,8969,9328,7569,9069,1428,5428,6428,9228,2969,1528,5928,6528,8928,7528,9028,9469,2928,9569,5769,6969,4669,3469,7769,7969,9428,2669,9528,5728,6928,4628,3428,7728,7928,0569,2628,8469,8669,7669,5569,4969,3969,0528,9169,8428,8628,7628,5528,4928,3928,0969,9128,9669,1969,0928,9628,1928,9969,9928"
2025-05-07,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,174,0,0,,"4769,4269,4768,4869,4268,3369,4868,3368,2769,3869,4369,2069,2768,0369,3868,4368,3169,2068,0368,3669,7369,3168,3668,7368,8769,2269,3569,8768,5869,2268,3769,0269,1869,2869,3568,5868,2369,3768,0268,1868,2868,4469,2368,0869,1269,0069,4069,4169,4468,0769,0868,1268,7869,0068,4068,4168,5369,6869,8869,0768,7868,6369,5368,6769,6868,8868,5269,6368,6768,5268,3269,7469,2469,5169,3268,7468,1169,6169,8169,2468,5168,3069,0669,1168,6168,8168,9869,3068,7769,1369,8369,0668,2169,9769,5669,9868,1769,7269,7768,1669,6669,8569,1368,8368,4569,2168,9768,5668,6269,8269,1768,0169,7268,1668,6668,8568,4568,6268,8268,0168,2569,5069,7069,7169,1069,6069,8069,2568,5068,7068,7168,0469,1068,6068,8068,5969,7969,9369,0468,5469,5569,7569,8969,5968,7968,9368,1469,1569,6469,6569,9269,5468,5568,7568,8968,1468,1568,6468,6568,9268,2969,9069,2968,9068,6969,5769,9469,9569,6968,5768,9468,9568,4669,3469,4668,3468,2669,2668,0569,0568,7669,4969,8469,8669,3969,7668,4968,8468,8668,3968,9169,0969,9168,0968,1969,9669,1968,9668,9969,9968"
2025-05-10,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,177,0,0,,"4769,4869,4269,4768,3369,4868,4268,3368,4369,2769,3869,0369,5869,4368,2768,3868,2069,0368,5868,3669,3169,7369,2068,3668,3168,7368,5369,8769,2269,5368,8768,3569,2268,0269,3769,1869,2869,2369,3568,0268,3768,1868,2868,0869,2368,4469,0069,0868,1269,0769,4069,4169,4468,7869,0068,1268,0768,6869,8869,4068,4168,7868,5269,0669,6369,6868,8868,6769,5268,0668,6368,6768,5169,3269,7469,5168,2469,3268,7468,1169,6169,8169,5669,2468,3069,9869,1168,6168,8168,5668,1369,8369,3068,7769,9868,2169,1669,6669,9769,1769,1368,8368,7269,7768,8569,4569,2168,1668,6668,0169,9768,6269,8269,1768,5069,7268,8568,4568,0168,6268,8268,5068,2569,7069,7169,1069,6069,8069,2568,0469,7068,7168,5969,5469,5569,1068,6068,8068,9369,0468,5968,7969,5468,5568,7569,9368,8969,7968,1469,1569,6469,6569,9269,7568,8968,1468,1568,6468,6568,9268,2969,2968,9069,9068,5769,5768,6969,9469,9569,4669,6968,9468,9568,4668,3469,2669,3468,2668,0569,0568,7669,8669,7668,4969,8469,3969,8668,4968,8468,3968,9169,0969,9168,0968,9669,1969,9668,1968,9969,9968"
2025-05-11,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,180,0,0,,"4769,4869,3369,4269,4768,4868,7369,3368,4268,4369,0369,7368,2769,3869,5869,4368,0368,2069,3169,2768,3868,3669,5868,2068,5369,3168,3668,8769,2269,5368,3569,2369,0269,3769,1869,8768,2869,2268,3568,0869,2368,0268,3768,1868,2868,4469,0069,4169,1269,7869,0769,6369,0868,4069,6869,6169,4468,0068,4168,8869,1268,7868,0768,5269,0669,6368,4068,6769,6868,6168,8868,5268,0668,5169,6768,7469,3269,5168,2469,9369,7468,1169,8169,9869,3268,5669,3069,1369,8369,2468,9368,1168,8168,7769,9769,9868,6669,2169,5668,7269,1669,3068,1368,8368,1769,0169,7768,9768,6269,8569,6668,2168,4569,8269,7268,1668,5069,7169,1768,0168,6268,7069,8568,4568,8268,2569,6069,5068,7168,1069,8069,7068,0469,5969,2568,6068,5469,5569,7969,1068,8068,7569,0468,5968,9269,6469,6569,8969,5468,5568,7968,1469,1569,7568,9268,6468,6568,8968,9069,2969,1468,1568,9068,2968,5769,9469,9569,6969,5768,9468,9568,4669,6968,3469,4668,2669,3468,2668,0569,7669,0568,8669,7668,4969,8469,3969,8668,9169,4968,8468,3968,9168,0969,9669,0968,9668,1969,1968,9969,9968"
2025-05-14,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,183,0,0,,"4769,3369,4869,4269,4768,3368,7369,4868,4268,4369,0369,7368,2769,3869,2369,4368,5869,0368,2069,3169,2768,3868,2368,3669,5868,2068,3168,5369,3668,2269,8769,5368,3569,2869,2268,0269,3769,8768,1869,3568,2868,0869,0268,3768,1868,4169,4469,0069,6369,1269,7869,0769,0868,6169,4069,6869,4168,4468,0068,6368,8869,1268,7868,0768,5269,0669,6168,4068,6769,6868,5169,8868,9369,5268,0668,6768,9869,7469,5168,3269,9368,2469,1169,8169,9769,9868,7468,3268,5669,2468,1168,8168,1369,8369,2169,9768,3069,7769,6669,5668,1368,8368,2168,0169,3068,7269,1669,8569,4569,1769,7768,6269,6668,7169,0168,8269,7268,1668,8568,2569,4568,5069,1768,6268,7069,9569,7168,8268,6069,2568,5068,1069,8069,7068,9269,5569,9568,0469,5969,7569,6068,5469,7969,9169,6569,1068,8068,9268,5568,0468,5968,1569,6469,7568,8969,5468,9069,7968,9168,6568,1469,1568,6468,8968,9068,2969,1468,9469,2968,9468,5769,6969,5768,4669,6968,3469,2669,4668,3468,2668,0569,7669,0568,8669,7668,4969,8469,3969,8668,4968,8468,3968,9669,0969,9668,0968,1969,1968,9969,9968"
2025-05-17,365,200,2,2,0.5,top3,top3,True,False,0.0,0,1.0,1.0,1.0,186,0,0,,"4769,3369,4869,4269,5869,4768,3368,4868,7369,4268,5868,4369,0369,3869,7368,2769,2369,3169,4368,0368,3569,3669,2069,3868,2768,2368,3168,5369,3568,3668,2068,8769,5368,2269,2869,8768,3769,1869,2268,0269,2868,0869,3768,1868,0268,4169,4469,7869,0069,0868,6369,1269,0769,6869,8869,6169,4069,4168,0669,4468,7868,0068,5269,6368,1268,0768,6868,8868,6168,4068,6769,5169,0668,5268,9369,9869,6768,5168,7469,3269,8169,9368,2469,1169,5669,9868,9769,7468,3268,8168,8369,3069,2468,1168,5668,1369,2169,9768,6669,8569,8368,7769,1669,4569,3068,1368,2168,0169,7269,6668,8568,1769,7768,6269,8269,1668,2569,4568,5069,7169,0168,7268,9569,1768,6268,8268,7069,2568,5569,5068,7168,6069,8069,9568,5969,1069,7569,7068,9269,5568,0469,5469,6569,8669,6068,8068,7969,9169,5968,1569,1068,7568,9268,8969,0468,5468,6568,8668,6469,9069,7968,9168,1568,1469,8968,6468,9068,2969,1468,9469,2968,5769,9468,6969,5768,4669,6968,2669,4668,3469,2668,0569,3468,7669,0568,7668,8469,3969,4969,8468,9669,3968,4968,9668,0969,0968,1969,1968,9969,9968"
